#license: https://creativecommons.org/publicdomain/zero/1.0/
#mapping_set_id: http://w3id.org/lambda/rocrate/core
#mapping_tool: https://w3id.org/linkml/
#creator_id: linkml_user
#mapping_date: 2026-09-09
#curie_map: 
# lambda: http://w3id.org/lambda/
# lambdarc: http://w3id.org/lambda/rocrate/
# linkml: https://w3id.org/linkml/
# sdo: http://schema.org/
# dcterms: http://purl.org/dc/terms/
# prov: http://www.w3.org/ns/prov#
# lambdax: https://lambda-ber.github.io/lambda-ber-schema/profile/saxs/0.4.0/terms/
# prof: http://www.w3.org/ns/dx/prof/
# rocrate: https://w3id.org/ro/crate/
# ORCID: https://orcid.org/
# ROR: https://ror.org/
# uniprot: http://purl.uniprot.org/uniprot/
subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	comment
lambda:resolution_low	workflowRun__resolution_low	skos:exactMatch		nsls2:Resolution_Low_A		skos:exactMatch	http://w3id.org/lambda/									
lambda:resolution_low	workflowRun__resolution_low	skos:exactMatch		mmCIF:_reflns.d_resolution_low		skos:exactMatch	http://w3id.org/lambda/									
lambda:resolution_low	workflowRun__resolution_low	skos:exactMatch		ispyb:AutoProcScalingStatistics.resolutionLimitLow		skos:exactMatch	http://w3id.org/lambda/									
lambda:rfree	workflowRun__rfree	skos:exactMatch		mmCIF:_refine.ls_R_factor_R_free		skos:exactMatch	http://w3id.org/lambda/									
lambda:rmsd_angles	workflowRun__rmsd_angles	skos:exactMatch		nsls2:RMSD_angles		skos:exactMatch	http://w3id.org/lambda/									
lambda:rmsd_angles	workflowRun__rmsd_angles	skos:exactMatch		mmCIF:_refine.pdbx_ls_sigma_I		skos:exactMatch	http://w3id.org/lambda/									
lambda:rmsd_bonds	workflowRun__rmsd_bonds	skos:exactMatch		nsls2:RMSD_bonds		skos:exactMatch	http://w3id.org/lambda/									
lambda:rmsd_bonds	workflowRun__rmsd_bonds	skos:exactMatch		mmCIF:_refine.pdbx_ls_sigma_F		skos:exactMatch	http://w3id.org/lambda/									
lambda:rwork	workflowRun__rwork	skos:exactMatch		mmCIF:_refine.ls_R_factor_R_work		skos:exactMatch	http://w3id.org/lambda/									
lambda:software_name	workflowRun__software_name	skos:relatedMatch		IHMCIF:_ihm_modeling_protocol_details.software_id		skos:relatedMatch	http://w3id.org/lambda/									
lambda:space_group	workflowRun__space_group	skos:exactMatch		nsls2:Space_Group		skos:exactMatch	http://w3id.org/lambda/									
lambda:space_group	workflowRun__space_group	skos:exactMatch		mmCIF:_symmetry.space_group_name_H-M		skos:exactMatch	http://w3id.org/lambda/									
lambda:space_group	workflowRun__space_group	skos:exactMatch		ispyb:AutoProcScaling.spaceGroup		skos:exactMatch	http://w3id.org/lambda/									
lambda:unit_cell_a	workflowRun__unit_cell_a	skos:exactMatch		nsls2:Unit_Cell_a		skos:exactMatch	http://w3id.org/lambda/									
lambda:unit_cell_a	workflowRun__unit_cell_a	skos:exactMatch		mmCIF:_cell.length_a		skos:exactMatch	http://w3id.org/lambda/									
lambda:unit_cell_alpha	workflowRun__unit_cell_alpha	skos:exactMatch		nsls2:Unit_Cell_alpha		skos:exactMatch	http://w3id.org/lambda/									
lambda:unit_cell_alpha	workflowRun__unit_cell_alpha	skos:exactMatch		mmCIF:_cell.angle_alpha		skos:exactMatch	http://w3id.org/lambda/									
lambda:unit_cell_b	workflowRun__unit_cell_b	skos:exactMatch		nsls2:Unit_Cell_b		skos:exactMatch	http://w3id.org/lambda/									
lambda:unit_cell_b	workflowRun__unit_cell_b	skos:exactMatch		mmCIF:_cell.length_b		skos:exactMatch	http://w3id.org/lambda/									
lambda:unit_cell_beta	workflowRun__unit_cell_beta	skos:exactMatch		nsls2:Unit_Cell_beta		skos:exactMatch	http://w3id.org/lambda/									
lambda:unit_cell_beta	workflowRun__unit_cell_beta	skos:exactMatch		mmCIF:_cell.angle_beta		skos:exactMatch	http://w3id.org/lambda/									
lambda:unit_cell_c	workflowRun__unit_cell_c	skos:exactMatch		nsls2:Unit_Cell_c		skos:exactMatch	http://w3id.org/lambda/									
lambda:unit_cell_c	workflowRun__unit_cell_c	skos:exactMatch		mmCIF:_cell.length_c		skos:exactMatch	http://w3id.org/lambda/									
lambda:unit_cell_gamma	workflowRun__unit_cell_gamma	skos:exactMatch		nsls2:Unit_Cell_gamma		skos:exactMatch	http://w3id.org/lambda/									
lambda:unit_cell_gamma	workflowRun__unit_cell_gamma	skos:exactMatch		mmCIF:_cell.angle_gamma		skos:exactMatch	http://w3id.org/lambda/									
lambda:wilson_b_factor	workflowRun__wilson_b_factor	skos:exactMatch		nsls2:Wilson_B		skos:exactMatch	http://w3id.org/lambda/									
lambda:wilson_b_factor	workflowRun__wilson_b_factor	skos:exactMatch		mmCIF:_reflns.B_iso_Wilson_estimate		skos:exactMatch	http://w3id.org/lambda/									
lambda:workflow_type	workflowRun__workflow_type	skos:relatedMatch		IHMCIF:_ihm_modeling_protocol_details.step_method		skos:relatedMatch	http://w3id.org/lambda/									
lambda:detector_manufacturer	xRayInstrument__detector_manufacturer	skos:exactMatch		mmCIF:_diffrn_detector.detector		skos:exactMatch	http://w3id.org/lambda/									
lambda:detector_model	xRayInstrument__detector_model	skos:exactMatch		mmCIF:_diffrn_detector.pdbx_detector_model		skos:exactMatch	http://w3id.org/lambda/									
lambda:detector_technology	xRayInstrument__detector_technology	skos:exactMatch		nsls2:Detector		skos:exactMatch	http://w3id.org/lambda/									
lambda:detector_technology	xRayInstrument__detector_technology	skos:exactMatch		mmCIF:_diffrn_detector.type		skos:exactMatch	http://w3id.org/lambda/									
lambda:flux_density	xRayInstrument__flux_density	skos:exactMatch		mmCIF:_diffrn_source.pdbx_flux		skos:exactMatch	http://w3id.org/lambda/									
lambda:goniometer_type	xRayInstrument__goniometer_type	skos:exactMatch		mmCIF:_diffrn_measurement.device		skos:exactMatch	http://w3id.org/lambda/									
lambda:monochromator_type	xRayInstrument__monochromator_type	skos:exactMatch		mmCIF:_diffrn_source.monochromator		skos:exactMatch	http://w3id.org/lambda/									
lambda:source_type	xRayInstrument__source_type	skos:exactMatch		mmCIF:_diffrn_source.source		skos:exactMatch	http://w3id.org/lambda/									
lambda:crystallization_method	xRayPreparation__crystallization_method	skos:exactMatch		mmCIF:_exptl_crystal_grow.method		skos:exactMatch	http://w3id.org/lambda/									
lambda:loop_size	xRayPreparation__loop_size	skos:exactMatch		nsls2:Loop_Size		skos:exactMatch	http://w3id.org/lambda/									
lambda:mounting_method	xRayPreparation__mounting_method	skos:exactMatch		nsls2:Mount_Type		skos:exactMatch	http://w3id.org/lambda/									
lambda:mounting_temperature	xRayPreparation__mounting_temperature	skos:exactMatch		nsls2:Temperature		skos:exactMatch	http://w3id.org/lambda/									
lambda:temperature_c	xRayPreparation__temperature_c	skos:exactMatch		mmCIF:_exptl_crystal_grow.temp		skos:exactMatch	http://w3id.org/lambda/									
sdo:Dataset	CrateDatasetPart	skos:closeMatch		lambda:RawUnit		skos:closeMatch	http://w3id.org/lambda/rocrate/core									
sdo:Dataset	CrateDatasetPart	skos:closeMatch		lambda:DerivedProduct		skos:closeMatch	http://w3id.org/lambda/rocrate/core									
sdo:MediaObject	CrateFile	skos:exactMatch		lambda:DataFile		skos:exactMatch	http://w3id.org/lambda/rocrate/core									
sdo:Dataset	CrateRoot	skos:closeMatch		lambda:Study		skos:closeMatch	http://w3id.org/lambda/rocrate/core									
sdo:Dataset	CrateRoot	skos:exactMatch		lambda:Dataset		skos:exactMatch	http://w3id.org/lambda/rocrate/core									
lambda:DataFile	DataFile	skos:relatedMatch		IHMCIF:_ihm_dataset_list		skos:relatedMatch	http://w3id.org/lambda/									
lambda:DataFile	DataFile	skos:relatedMatch		IHMCIF:_ihm_dataset_external_reference		skos:relatedMatch	http://w3id.org/lambda/									
lambda:DataFile	DataFile	skos:closeMatch		IHMCIF:_ihm_external_files		skos:closeMatch	http://w3id.org/lambda/									
lambda:Dataset	Dataset	skos:relatedMatch		IHMCIF:_ihm_entry_collection		skos:relatedMatch	http://w3id.org/lambda/									
lambda:Dataset	Dataset	skos:relatedMatch		IHMCIF:_ihm_dataset_group		skos:relatedMatch	http://w3id.org/lambda/									
lambda:ExperimentRun	ExperimentRun	skos:relatedMatch		IHMCIF:_ihm_dataset_list		skos:relatedMatch	http://w3id.org/lambda/									
lambda:ExperimentRun	ExperimentRun	skos:relatedMatch		IHMCIF:_ihm_dataset_group		skos:relatedMatch	http://w3id.org/lambda/									
sdo:Action	ExperimentRunAction	skos:exactMatch		lambda:ExperimentRun		skos:exactMatch	http://w3id.org/lambda/rocrate/core									
lambda:Image3D	Image3D	skos:relatedMatch		IHMCIF:_ihm_3dem_restraint		skos:relatedMatch	http://w3id.org/lambda/									
lambda:Image3D	Image3D	skos:relatedMatch		IHMCIF:_ihm_localization_density_files		skos:relatedMatch	http://w3id.org/lambda/									
sdo:IndividualProduct	InstrumentEntity	skos:exactMatch		lambda:Instrument		skos:exactMatch	http://w3id.org/lambda/rocrate/core									
lambda:MolecularComposition	MolecularComposition	skos:relatedMatch		IHMCIF:_ihm_entity_poly_segment		skos:relatedMatch	http://w3id.org/lambda/									
lambda:MolecularComposition	MolecularComposition	skos:relatedMatch		IHMCIF:_ihm_struct_assembly_details		skos:relatedMatch	http://w3id.org/lambda/									
lambda:Organization	Organization	skos:exactMatch		prov:Organization		skos:exactMatch	http://w3id.org/lambda/									
sdo:Organization	OrganizationEntity	skos:exactMatch		lambda:Organization		skos:exactMatch	http://w3id.org/lambda/rocrate/core									
lambda:Person	Person	skos:exactMatch		prov:Agent		skos:exactMatch	http://w3id.org/lambda/									
sdo:Person	PersonEntity	skos:exactMatch		lambda:Person		skos:exactMatch	http://w3id.org/lambda/rocrate/core									
lambda:Protein	Protein	skos:relatedMatch		mmCIF:_entity		skos:relatedMatch	http://w3id.org/lambda/									
lambda:Protein	Protein	skos:relatedMatch		mmCIF:_struct_ref		skos:relatedMatch	http://w3id.org/lambda/									
sdo:Protein	ProteinEntity	skos:exactMatch		lambda:Protein		skos:exactMatch	http://w3id.org/lambda/rocrate/core									
lambda:QualityMetrics	QualityMetrics	skos:relatedMatch		IHMCIF:_ihm_ensemble_info		skos:relatedMatch	http://w3id.org/lambda/									
lambda:QualityMetrics	QualityMetrics	skos:relatedMatch		IHMCIF:_ihm_sas_restraint		skos:relatedMatch	http://w3id.org/lambda/									
lambda:QualityMetrics	QualityMetrics	skos:relatedMatch		IHMCIF:_ihm_3dem_restraint		skos:relatedMatch	http://w3id.org/lambda/									
lambda:RefinementParameters	RefinementParameters	skos:relatedMatch		IHMCIF:_ihm_model_representation		skos:relatedMatch	http://w3id.org/lambda/									
lambda:RefinementParameters	RefinementParameters	skos:relatedMatch		IHMCIF:_ihm_model_representation_details		skos:relatedMatch	http://w3id.org/lambda/									
lambda:RefinementParameters	RefinementParameters	skos:relatedMatch		IHMCIF:_ihm_model_list		skos:relatedMatch	http://w3id.org/lambda/									
lambda:RefinementParameters	RefinementParameters	skos:relatedMatch		IHMCIF:_ihm_ensemble_info		skos:relatedMatch	http://w3id.org/lambda/									
lambda:Sample	Sample	skos:relatedMatch		IHMCIF:_ihm_struct_assembly		skos:relatedMatch	http://w3id.org/lambda/									
lambda:Sample	Sample	skos:relatedMatch		IHMCIF:_ihm_struct_assembly_details		skos:relatedMatch	http://w3id.org/lambda/									
lambda:Sample	Sample	skos:relatedMatch		IHMCIF:_ihm_entity_poly_segment		skos:relatedMatch	http://w3id.org/lambda/									
sdo:BioChemEntity	SampleEntity	skos:exactMatch		lambda:Sample		skos:exactMatch	http://w3id.org/lambda/rocrate/core									
lambda:SampleProteinAssociation	SampleProteinAssociation	skos:relatedMatch		IHMCIF:_ihm_struct_assembly_details		skos:relatedMatch	http://w3id.org/lambda/									
lambda:SampleProteinAssociation	SampleProteinAssociation	skos:relatedMatch		IHMCIF:_ihm_entity_poly_segment		skos:relatedMatch	http://w3id.org/lambda/									
lambda:SAXSPreparation	SAXSPreparation	skos:relatedMatch		IHMCIF:_ihm_sas_restraint		skos:relatedMatch	http://w3id.org/lambda/									
lambda:Study	Study	skos:relatedMatch		IHMCIF:_ihm_entry_collection		skos:relatedMatch	http://w3id.org/lambda/									
lambda:Study	Study	skos:relatedMatch		IHMCIF:_ihm_entry_collection_mapping		skos:relatedMatch	http://w3id.org/lambda/									
lambda:WorkflowExperimentAssociation	WorkflowExperimentAssociation	skos:relatedMatch		IHMCIF:_ihm_modeling_protocol_details		skos:relatedMatch	http://w3id.org/lambda/									
lambda:WorkflowInputAssociation	WorkflowInputAssociation	skos:relatedMatch		IHMCIF:_ihm_dataset_group_link		skos:relatedMatch	http://w3id.org/lambda/									
lambda:WorkflowInputAssociation	WorkflowInputAssociation	skos:relatedMatch		IHMCIF:_ihm_dataset_list		skos:relatedMatch	http://w3id.org/lambda/									
lambda:WorkflowOutputAssociation	WorkflowOutputAssociation	skos:relatedMatch		IHMCIF:_ihm_model_group_link		skos:relatedMatch	http://w3id.org/lambda/									
lambda:WorkflowOutputAssociation	WorkflowOutputAssociation	skos:relatedMatch		IHMCIF:_ihm_model_list		skos:relatedMatch	http://w3id.org/lambda/									
lambda:WorkflowOutputAssociation	WorkflowOutputAssociation	skos:relatedMatch		IHMCIF:_ihm_ensemble_info		skos:relatedMatch	http://w3id.org/lambda/									
lambda:WorkflowRun	WorkflowRun	skos:relatedMatch		IHMCIF:_ihm_modeling_post_process		skos:relatedMatch	http://w3id.org/lambda/									
lambda:WorkflowRun	WorkflowRun	skos:closeMatch		IHMCIF:_ihm_modeling_protocol		skos:closeMatch	http://w3id.org/lambda/									
lambda:WorkflowRun	WorkflowRun	skos:closeMatch		IHMCIF:_ihm_modeling_protocol_details		skos:closeMatch	http://w3id.org/lambda/									
sdo:CreateAction	WorkflowRunAction	skos:exactMatch		lambda:WorkflowRun		skos:exactMatch	http://w3id.org/lambda/rocrate/core									
